movieId,title,genres,year,clean_title
3789,"Pawnbroker, The (1964)",drama,1964,"Pawnbroker, The"
3790,Groove (2000),drama,2000,Groove
3791,Footloose (1984),drama,1984,Footloose
3792,Duel in the Sun (1946),drama|romance|western,1946,Duel in the Sun
3793,X-Men (2000),action|adventure|sci-fi,2000,X-Men
3794,Chuck & Buck (2000),comedy|drama,2000,Chuck & Buck
3795,"Five Senses, The (1999)",drama,1999,"Five Senses, The"
3797,"In Crowd, The (2000)",thriller,2000,"In Crowd, The"
3798,What Lies Beneath (2000),drama|horror|mystery,2000,What Lies Beneath
3799,Pokémon the Movie 2000 (2000),animation|children,2000,Pokémon the Movie 2000
3801,Anatomy of a Murder (1959),drama|mystery,1959,Anatomy of a Murder
3802,Freejack (1992),action|sci-fi,1992,Freejack
3806,Mackenna's Gold (1969),western,1969,Mackenna's Gold
3807,Sinbad and the Eye of the Tiger (1977),adventure|fantasy,1977,Sinbad and the Eye of the Tiger
3808,"Two Women (Ciociara, La) (1960)",drama|war,1960,"Two Women (Ciociara, La)"
3809,What About Bob? (1991),comedy,1991,What About Bob?
3810,White Sands (1992),drama|thriller,1992,White Sands
3811,Breaker Morant (1980),drama|war,1980,Breaker Morant
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),comedy,1972,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask
3813,Interiors (1978),drama,1978,Interiors
3814,Love and Death (1975),comedy,1975,Love and Death
3816,"Official Story, The (La historia oficial) (1985)",drama,1985,"Official Story, The (La historia oficial)"
3819,Tampopo (1985),comedy,1985,Tampopo
3821,Nutty Professor II: The Klumps (2000),comedy,2000,Nutty Professor II: The Klumps
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",drama|romance,1999,"Girl on the Bridge, The (Fille sur le pont, La)"
3823,Wonderland (1999),drama,1999,Wonderland
3824,Autumn in New York (2000),drama|romance,2000,Autumn in New York
3825,Coyote Ugly (2000),comedy|drama|romance,2000,Coyote Ugly
3826,Hollow Man (2000),horror|sci-fi|thriller,2000,Hollow Man
3827,Space Cowboys (2000),action|adventure|comedy|sci-fi,2000,Space Cowboys
3830,Psycho Beach Party (2000),comedy|horror|thriller,2000,Psycho Beach Party
3831,Saving Grace (2000),comedy,2000,Saving Grace
3832,"Black Sabbath (Tre volti della paura, I) (1963)",horror,1963,"Black Sabbath (Tre volti della paura, I)"
3833,"Brain That Wouldn't Die, The (1962)",horror|sci-fi,1962,"Brain That Wouldn't Die, The"
3834,Bronco Billy (1980),adventure|drama|romance,1980,Bronco Billy
3835,"Crush, The (1993)",thriller,1993,"Crush, The"
3836,Kelly's Heroes (1970),action|comedy|war,1970,Kelly's Heroes
3837,Phantasm II (1988),action|fantasy|horror|sci-fi|thriller,1988,Phantasm II
3838,Phantasm III: Lord of the Dead (1994),horror,1994,Phantasm III: Lord of the Dead
3839,Phantasm IV: Oblivion (1998),horror,1998,Phantasm IV: Oblivion
3840,Pumpkinhead (1988),horror,1988,Pumpkinhead
3841,Air America (1990),action|comedy,1990,Air America
3843,Sleepaway Camp (1983),horror,1983,Sleepaway Camp
3844,Steel Magnolias (1989),drama,1989,Steel Magnolias
3845,And God Created Woman (Et Dieu... créa la femme) (1956),drama,1956,And God Created Woman (Et Dieu... créa la femme)
3846,Easy Money (1983),comedy,1983,Easy Money
3847,"Ilsa, She Wolf of the SS (1974)",horror,1974,"Ilsa, She Wolf of the SS"
3849,The Spiral Staircase (1945),horror|mystery|thriller,1945,The Spiral Staircase
3851,I'm the One That I Want (2000),comedy,2000,I'm the One That I Want
3852,"Tao of Steve, The (2000)",comedy,2000,"Tao of Steve, The"
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",drama|romance,1999,"Affair of Love, An (Liaison pornographique, Une)"
3857,Bless the Child (2000),thriller,2000,Bless the Child
3858,Cecil B. DeMented (2000),comedy,2000,Cecil B. DeMented
3859,"Eyes of Tammy Faye, The (2000)",documentary,2000,"Eyes of Tammy Faye, The"
3861,"Replacements, The (2000)",comedy,2000,"Replacements, The"
3862,About Adam (2000),comedy,2000,About Adam
3863,"Cell, The (2000)",drama|horror|thriller,2000,"Cell, The"
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),action|adventure|sci-fi,1999,Godzilla 2000 (Gojira ni-sen mireniamu)
3865,"Original Kings of Comedy, The (2000)",comedy|documentary,2000,"Original Kings of Comedy, The"
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",action|comedy|crime|romance,1988,"Naked Gun: From the Files of Police Squad!, The"
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",comedy,1991,"Naked Gun 2 1/2: The Smell of Fear, The"
3870,Our Town (1940),drama,1940,Our Town
3871,Shane (1953),drama|western,1953,Shane
3872,"Suddenly, Last Summer (1959)",drama,1959,"Suddenly, Last Summer"
3873,Cat Ballou (1965),comedy|western,1965,Cat Ballou
3877,Supergirl (1984),action|adventure|fantasy,1984,Supergirl
3879,"Art of War, The (2000)",action|thriller,2000,"Art of War, The"
3882,Bring It On (2000),comedy,2000,Bring It On
3884,"Crew, The (2000)",comedy,2000,"Crew, The"
3888,Skipped Parts (2000),drama|romance,2000,Skipped Parts
3889,Highlander: Endgame (Highlander IV) (2000),action|adventure|fantasy,2000,Highlander: Endgame (Highlander IV)
3893,Nurse Betty (2000),comedy|crime|drama|romance|thriller,2000,Nurse Betty
3894,Solas (1999),drama,1999,Solas
3895,"Watcher, The (2000)",crime|thriller,2000,"Watcher, The"
3896,"Way of the Gun, The (2000)",crime|thriller,2000,"Way of the Gun, The"
3897,Almost Famous (2000),drama,2000,Almost Famous
3898,Bait (2000),action|comedy,2000,Bait
3899,Circus (2000),crime|drama|thriller,2000,Circus
3900,Crime and Punishment in Suburbia (2000),comedy|drama,2000,Crime and Punishment in Suburbia
3901,Duets (2000),comedy|drama,2000,Duets
3906,Under Suspicion (2000),crime|thriller,2000,Under Suspicion
3908,Urban Legends: Final Cut (2000),horror,2000,Urban Legends: Final Cut
3909,Woman on Top (2000),comedy|romance,2000,Woman on Top
3910,Dancer in the Dark (2000),drama|musical,2000,Dancer in the Dark
3911,Best in Show (2000),comedy,2000,Best in Show
3912,Beautiful (2000),comedy|drama,2000,Beautiful
3914,"Broken Hearts Club, The (2000)",drama,2000,"Broken Hearts Club, The"
3915,Girlfight (2000),drama,2000,Girlfight
3916,Remember the Titans (2000),drama,2000,Remember the Titans
3917,Hellraiser (1987),horror,1987,Hellraiser
3918,Hellbound: Hellraiser II (1988),horror,1988,Hellbound: Hellraiser II
3919,Hellraiser III: Hell on Earth (1992),horror,1992,Hellraiser III: Hell on Earth
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",drama|fantasy|mystery|romance,1993,"Faraway, So Close (In weiter Ferne, so nah!)"
3922,Bikini Beach (1964),comedy,1964,Bikini Beach
3925,Stranger Than Paradise (1984),comedy|drama,1984,Stranger Than Paradise
3926,Voyage to the Bottom of the Sea (1961),adventure|sci-fi,1961,Voyage to the Bottom of the Sea
3927,Fantastic Voyage (1966),adventure|sci-fi,1966,Fantastic Voyage
3928,Abbott and Costello Meet Frankenstein (1948),comedy|horror,1948,Abbott and Costello Meet Frankenstein
3929,"Bank Dick, The (1940)",comedy,1940,"Bank Dick, The"
3930,"Creature from the Black Lagoon, The (1954)",adventure|horror|sci-fi,1954,"Creature from the Black Lagoon, The"
3932,"Invisible Man, The (1933)",horror|sci-fi,1933,"Invisible Man, The"
3933,"Killer Shrews, The (1959)",horror|sci-fi,1959,"Killer Shrews, The"
3937,Runaway (1984),sci-fi|thriller,1984,Runaway
3938,"Slumber Party Massacre, The (1982)",horror,1982,"Slumber Party Massacre, The"
3939,Slumber Party Massacre II (1987),horror,1987,Slumber Party Massacre II
3940,Slumber Party Massacre III (1990),horror,1990,Slumber Party Massacre III
3941,Sorority House Massacre (1986),horror,1986,Sorority House Massacre
3942,Sorority House Massacre II (1990),horror,1990,Sorority House Massacre II
3943,Bamboozled (2000),comedy,2000,Bamboozled
3945,Digimon: The Movie (2000),adventure|animation|children,2000,Digimon: The Movie
3946,Get Carter (2000),action|drama|thriller,2000,Get Carter
3947,Get Carter (1971),action|crime|drama|thriller,1971,Get Carter
3948,Meet the Parents (2000),comedy,2000,Meet the Parents
3949,Requiem for a Dream (2000),drama,2000,Requiem for a Dream
3950,Tigerland (2000),drama,2000,Tigerland
3951,Two Family House (2000),drama,2000,Two Family House
3952,"Contender, The (2000)",drama|thriller,2000,"Contender, The"
3953,Dr. T and the Women (2000),comedy|romance,2000,Dr. T and the Women
3955,"Ladies Man, The (2000)",comedy,2000,"Ladies Man, The"
3957,Billy Jack (1971),action|drama,1971,Billy Jack
3958,Billy Jack Goes to Washington (1977),drama,1977,Billy Jack Goes to Washington
3959,"Time Machine, The (1960)",action|adventure|sci-fi,1960,"Time Machine, The"
3962,Ghoulies II (1987),comedy|horror,1987,Ghoulies II
3963,"Unsinkable Molly Brown, The (1964)",musical,1964,"Unsinkable Molly Brown, The"
3964,"Adventures of Ichabod and Mr. Toad, The (1949)",animation|children,1949,"Adventures of Ichabod and Mr. Toad, The"
3965,"Strange Love of Martha Ivers, The (1946)",drama|film-noir,1946,"Strange Love of Martha Ivers, The"
3966,Detour (1945),crime|film-noir,1945,Detour
3967,Billy Elliot (2000),drama,2000,Billy Elliot
3968,Bedazzled (2000),comedy,2000,Bedazzled
3969,Pay It Forward (2000),drama,2000,Pay It Forward
3971,"Private Eyes, The (1981)",comedy|mystery,1981,"Private Eyes, The"
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",action|comedy,1994,"Legend of Drunken Master, The (Jui kuen II)"
3973,Book of Shadows: Blair Witch 2 (2000),crime|horror|mystery|thriller,2000,Book of Shadows: Blair Witch 2
3974,"Little Vampire, The (2000)",adventure|children,2000,"Little Vampire, The"
3977,Charlie's Angels (2000),action|comedy,2000,Charlie's Angels
3978,"Legend of Bagger Vance, The (2000)",drama|romance,2000,"Legend of Bagger Vance, The"
3979,Little Nicky (2000),comedy,2000,Little Nicky
3980,Men of Honor (2000),drama,2000,Men of Honor
3981,Red Planet (2000),action|sci-fi|thriller,2000,Red Planet
3983,You Can Count on Me (2000),drama|romance,2000,You Can Count on Me
3984,Diamonds Are Forever (1971),action|adventure|thriller,1971,Diamonds Are Forever
3985,"Eagle Has Landed, The (1976)",drama|war,1976,"Eagle Has Landed, The"
3986,"6th Day, The (2000)",action|sci-fi|thriller,2000,"6th Day, The"
3987,Bounce (2000),drama|romance,2000,Bounce
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),children|comedy|fantasy,2000,How the Grinch Stole Christmas (a.k.a. The Grinch)
3989,One Day in September (1999),documentary,1999,One Day in September
3990,Rugrats in Paris: The Movie (2000),animation|children|comedy,2000,Rugrats in Paris: The Movie
3991,102 Dalmatians (2000),children|comedy,2000,102 Dalmatians
3992,Malèna (2000),drama|romance|war,2000,Malèna
3993,Quills (2000),drama|romance,2000,Quills
3994,Unbreakable (2000),drama|sci-fi,2000,Unbreakable
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",action|drama|romance,2000,"Crouching Tiger, Hidden Dragon (Wo hu cang long)"
3997,Dungeons & Dragons (2000),action|adventure|comedy|fantasy,2000,Dungeons & Dragons
3998,Proof of Life (2000),drama,2000,Proof of Life
3999,Vertical Limit (2000),action|adventure,2000,Vertical Limit
4000,"Bounty, The (1984)",adventure|drama,1984,"Bounty, The"
4002,"Planes, Trains & Automobiles (1987)",comedy,1987,"Planes, Trains & Automobiles"
4003,She's Having a Baby (1988),comedy,1988,She's Having a Baby
4005,"Living Daylights, The (1987)",action|adventure|thriller,1987,"Living Daylights, The"
4006,Transformers: The Movie (1986),adventure|animation|children|sci-fi,1986,Transformers: The Movie
4007,Wall Street (1987),drama,1987,Wall Street
4008,Born on the Fourth of July (1989),drama|war,1989,Born on the Fourth of July
4009,Talk Radio (1988),drama,1988,Talk Radio
4010,Brewster's Millions (1985),comedy,1985,Brewster's Millions
4011,Snatch (2000),comedy|crime|thriller,2000,Snatch
4012,Punchline (1988),comedy|drama,1988,Punchline
4014,Chocolat (2000),drama|romance,2000,Chocolat
4015,"Dude, Where's My Car? (2000)",comedy|sci-fi,2000,"Dude, Where's My Car?"
4016,"Emperor's New Groove, The (2000)",adventure|animation|children|comedy|fantasy,2000,"Emperor's New Groove, The"
4017,Pollock (2000),drama,2000,Pollock
4018,What Women Want (2000),comedy|romance,2000,What Women Want
4019,Finding Forrester (2000),drama,2000,Finding Forrester
4020,"Gift, The (2000)",thriller,2000,"Gift, The"
4021,Before Night Falls (2000),drama,2000,Before Night Falls
4022,Cast Away (2000),drama,2000,Cast Away
4023,"Family Man, The (2000)",comedy|drama|romance,2000,"Family Man, The"
4024,"House of Mirth, The (2000)",romance,2000,"House of Mirth, The"
4025,Miss Congeniality (2000),comedy|crime,2000,Miss Congeniality
4027,"O Brother, Where Art Thou? (2000)",adventure|comedy|crime,2000,"O Brother, Where Art Thou?"
4029,State and Main (2000),comedy|drama,2000,State and Main
4030,Dracula 2000 (2000),horror,2000,Dracula 2000
4031,All the Pretty Horses (2000),drama|romance|western,2000,All the Pretty Horses
4032,"Everlasting Piece, An (2000)",comedy,2000,"Everlasting Piece, An"
4033,Thirteen Days (2000),drama|thriller|war,2000,Thirteen Days
4034,Traffic (2000),crime|drama|thriller,2000,Traffic
4035,"Claim, The (2000)",romance|western,2000,"Claim, The"
4036,Shadow of the Vampire (2000),drama|horror,2000,Shadow of the Vampire
4037,House of Games (1987),crime|film-noir|mystery|thriller,1987,House of Games
4039,Annie (1982),children|musical,1982,Annie
4040,Don't Tell Mom the Babysitter's Dead (1991),comedy,1991,Don't Tell Mom the Babysitter's Dead
4041,"Officer and a Gentleman, An (1982)",drama|romance,1982,"Officer and a Gentleman, An"
4042,"Alamo, The (1960)",action|drama|war|western,1960,"Alamo, The"
4043,At Close Range (1986),crime|drama,1986,At Close Range
4046,Friendly Persuasion (1956),drama,1956,Friendly Persuasion
4047,Gettysburg (1993),drama|war,1993,Gettysburg
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),horror|sci-fi,1960,Horrors of Spider Island (Ein Toter Hing im Netz)
4052,Antitrust (2001),crime|drama|thriller,2001,Antitrust
4053,Double Take (2001),action|comedy,2001,Double Take
4054,Save the Last Dance (2001),drama|romance,2001,Save the Last Dance
4055,Panic (2000),drama,2000,Panic
4056,"Pledge, The (2001)",crime|drama|mystery|thriller,2001,"Pledge, The"
4061,The Man in the Moon (1991),drama|romance,1991,The Man in the Moon
4062,Mystic Pizza (1988),comedy|drama|romance,1988,Mystic Pizza
4063,Prelude to a Kiss (1992),comedy|drama|romance,1992,Prelude to a Kiss
4064,Coffy (1973),action|crime|thriller,1973,Coffy
4065,Foxy Brown (1974),action|crime|drama,1974,Foxy Brown
4066,I'm Gonna Git You Sucka (1988),action|comedy,1988,I'm Gonna Git You Sucka
4067,Untamed Heart (1993),drama|romance,1993,Untamed Heart
4068,Sugar & Spice (2001),comedy,2001,Sugar & Spice
4069,"Wedding Planner, The (2001)",comedy|romance,2001,"Wedding Planner, The"
4074,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",drama,1999,"Legend of Rita, The (Stille nach dem Schuß, Die)"
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",drama|thriller,2000,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)"
4078,Amazing Grace and Chuck (1987),drama,1987,Amazing Grace and Chuck
4079,Amazon Women on the Moon (1987),comedy|sci-fi,1987,Amazon Women on the Moon
4080,Baby Boom (1987),comedy,1987,Baby Boom
4081,Back to the Beach (1987),comedy,1987,Back to the Beach
4082,Barfly (1987),comedy|drama|romance,1987,Barfly
4083,Best Seller (1987),thriller,1987,Best Seller
4084,Beverly Hills Cop II (1987),action|comedy|crime|thriller,1987,Beverly Hills Cop II
4085,Beverly Hills Cop (1984),action|comedy|crime|drama,1984,Beverly Hills Cop
4086,"Big Easy, The (1987)",action|crime|mystery|romance|thriller,1987,"Big Easy, The"
4089,Born in East L.A. (1987),comedy,1987,Born in East L.A.
4090,"Brave Little Toaster, The (1987)",animation|children,1987,"Brave Little Toaster, The"
4091,Can't Buy Me Love (1987),comedy|romance,1987,Can't Buy Me Love
4092,Cherry 2000 (1987),romance|sci-fi,1987,Cherry 2000
4093,Cop (1988),thriller,1988,Cop
4102,Eddie Murphy Raw (1987),comedy|documentary,1987,Eddie Murphy Raw
4103,Empire of the Sun (1987),action|adventure|drama|war,1987,Empire of the Sun
4104,Ernest Goes to Camp (1987),comedy,1987,Ernest Goes to Camp
4105,"Evil Dead, The (1981)",fantasy|horror|thriller,1981,"Evil Dead, The"
4109,Flowers in the Attic (1987),drama|thriller,1987,Flowers in the Attic
4110,"Fourth Protocol, The (1987)",thriller,1987,"Fourth Protocol, The"
4111,Gardens of Stone (1987),drama|war,1987,Gardens of Stone
4113,"Glass Menagerie, The (1987)",drama,1987,"Glass Menagerie, The"
4115,Hiding Out (1987),comedy,1987,Hiding Out
4116,Hollywood Shuffle (1987),comedy,1987,Hollywood Shuffle
4117,Hope and Glory (1987),drama,1987,Hope and Glory
4121,Innerspace (1987),action|adventure|comedy|sci-fi,1987,Innerspace
4123,Ishtar (1987),comedy,1987,Ishtar
4124,Jaws: The Revenge (1987),horror|thriller,1987,Jaws: The Revenge
4125,Leonard Part 6 (1987),comedy|sci-fi,1987,Leonard Part 6
4126,Less Than Zero (1987),drama,1987,Less Than Zero
4127,"Like Father, Like Son (1987)",comedy,1987,"Like Father, Like Son"
4128,"Lost Boys, The (1987)",comedy|horror|thriller,1987,"Lost Boys, The"
4129,Made in Heaven (1987),fantasy|romance,1987,Made in Heaven
4130,Maid to Order (1987),comedy|fantasy,1987,Maid to Order
4131,Making Mr. Right (1987),comedy|romance|sci-fi,1987,Making Mr. Right
4132,Mannequin (1987),comedy|romance,1987,Mannequin
4133,Masters of the Universe (1987),action|adventure|fantasy|sci-fi,1987,Masters of the Universe
4135,"Monster Squad, The (1987)",adventure|comedy|horror,1987,"Monster Squad, The"
4138,My Demon Lover (1987),comedy|horror,1987,My Demon Lover
4139,No Man's Land (1987),crime|drama,1987,No Man's Land
